taxid,parent,taxonomic_rank,scientific_name
taxon:2800164 [Escherichia sp. XD36]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. XD36
taxon:1343185 [Escherichia sp. 63]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. 63
taxon:868156 [Escherichia coli DEC5B]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC5B
taxon:1151228 [Escherichia coli B40-2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli B40-2
taxon:1299474 [Escherichia sp. C24]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. C24
taxon:1116106 [Escherichia coli 178850]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 178850
taxon:2161825 [Escherichia sp. R8]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. R8
taxon:1392852 [Escherichia coli M6]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli M6
taxon:1005465 [Escherichia coli 9.1796]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 9.1796
taxon:1444127 [Escherichia coli 2-474-04_S3_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-474-04_S3_C1
taxon:1444261 [Escherichia coli 2-156-04_S4_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-156-04_S4_C3
taxon:1124988 [Escherichia coli C155_11]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli C155_11
taxon:868147 [Escherichia coli DEC3E]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC3E
taxon:1444166 [Escherichia coli 3-073-06_S3_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-073-06_S3_C2
taxon:656371 [Escherichia coli E1118]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli E1118
taxon:1754007 [Escherichia sp. NG188]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. NG188
taxon:1563530 [Escherichia sp. ESBL525B1_13_4A]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. ESBL525B1_13_4A
taxon:1182729 [Escherichia coli KTE155]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE155
taxon:1365259 [Escherichia coli 229_11]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 229_11
taxon:1385755 [synthetic Escherichia coli C321.deltaA]@strain,taxon:562 [Escherichia coli]@species,strain,synthetic Escherichia coli C321.deltaA
taxon:2082617 [Escherichia sp. R2]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. R2
taxon:1444138 [Escherichia coli 3-073-06_S3_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-073-06_S3_C1
taxon:550685 [Escherichia coli E101]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli E101
taxon:2802037 [Escherichia coli O53:H18]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O53:H18
taxon:1281172 [Escherichia coli KOEGE 131 (358a)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KOEGE 131 (358a)
taxon:754329 [Escherichia sp. TW09266]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. TW09266
taxon:670903 [Escherichia coli TX1999]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TX1999
taxon:1116075 [Escherichia coli P0302293.4]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0302293.4
taxon:2003228 [Escherichia sp. NCCP-1755]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. NCCP-1755
taxon:244317 [Escherichia coli O128:H2]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O128:H2
taxon:1169326 [Escherichia coli KTE5]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE5
taxon:1281118 [Escherichia coli HVH 191 (3-9341900)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 191 (3-9341900)
taxon:1438671 [Escherichia coli BIDMC 63]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli BIDMC 63
taxon:697900 [Escherichia coli ETEC TW03452]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ETEC TW03452
taxon:1645094 [Escherichia sp. UIWRF1156]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF1156
taxon:1281167 [Escherichia coli KOEGE 70 (185a)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KOEGE 70 (185a)
taxon:1444084 [Escherichia coli 3-105-05_S1_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-105-05_S1_C2
taxon:1169335 [Escherichia coli KTE16]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE16
taxon:1281023 [Escherichia coli HVH 86 (4-7026218)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 86 (4-7026218)
taxon:871352 [Escherichia sp. VF2(2010)]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. VF2(2010)
taxon:1446767 [Escherichia coli O91:NM]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O91:NM
taxon:1286336 [Escherichia coli TOP293-3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TOP293-3
taxon:1240388 [Escherichia coli H093800019]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H093800019
taxon:1432548 [Escherichia coli IS25]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli IS25
taxon:656421 [Escherichia coli M919]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli M919
taxon:1116137 [Escherichia coli MP021561.3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli MP021561.3
taxon:1182669 [Escherichia coli KTE62]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE62
taxon:656443 [Escherichia coli TA271]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TA271
taxon:1444134 [Escherichia coli 1-182-04_S3_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 1-182-04_S3_C1
taxon:868180 [Escherichia coli DEC10A]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC10A
taxon:754080 [Escherichia coli 3030-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3030-1
taxon:1581707 [Escherichia coli O183:H18]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O183:H18
taxon:1151219 [Escherichia coli B29-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli B29-1
taxon:1181733 [Escherichia coli KTE187]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE187
taxon:1848308 [Escherichia sp. BAB-5779]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. BAB-5779
taxon:2082627 [Escherichia sp. R13]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. R13
taxon:1182735 [Escherichia coli KTE165]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE165
taxon:1985876 [Escherichia sp. ESNIH1]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. ESNIH1
taxon:1281099 [Escherichia coli HVH 169 (4-1075578)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 169 (4-1075578)
taxon:935870 [Escherichia coli O28ac:H-]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O28ac:H-
taxon:656384 [Escherichia coli H185]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H185
taxon:1281119 [Escherichia coli HVH 192 (4-3054470)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 192 (4-3054470)
taxon:1444188 [Escherichia coli 7-233-03_S3_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 7-233-03_S3_C3
taxon:1286346 [Escherichia coli TOP2396-3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TOP2396-3
taxon:1644915 [Escherichia sp. UIWRF0234]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0234
taxon:482457 [Escherichia coli O15:H34]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O15:H34
taxon:2048775 [Escherichia coli O114:H49]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O114:H49
taxon:1328435 [Escherichia coli BWH 24]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli BWH 24
taxon:1240377 [Escherichia coli H093700588]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H093700588
taxon:1355058 [Escherichia coli CD436]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli CD436
taxon:662541 [Escherichia coli NCTC 86]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli NCTC 86
taxon:1113621 [Escherichia sp. NBRC 13921]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. NBRC 13921
taxon:1444246 [Escherichia coli 1-250-04_S4_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 1-250-04_S4_C2
taxon:1446701 [Escherichia coli O169:H41]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O169:H41
taxon:1169356 [Escherichia coli KTE39]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE39
taxon:1472114 [Escherichia sp. G3_UTI]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. G3_UTI
taxon:656418 [Escherichia coli M646]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli M646
taxon:1280993 [Escherichia coli HVH 43 (4-2173468)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 43 (4-2173468)
taxon:1444217 [Escherichia coli 1-182-04_S4_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 1-182-04_S4_C1
taxon:869691 [Escherichia coli 3.2303]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3.2303
taxon:1116172 [Escherichia coli P0304777.11]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0304777.11
taxon:1261392 [Escherichia coli ES699]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ES699
taxon:1355073 [Escherichia coli SaT040]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli SaT040
taxon:1169352 [Escherichia coli KTE34]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE34
taxon:443258 [Escherichia sp. T2]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. T2
taxon:2072455 [Escherichia coli O120]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O120
taxon:762608 [Escherichia coli ETEC 1392/75]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ETEC 1392/75
taxon:1126895 [Escherichia coli C341_10]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli C341_10
taxon:749548 [Escherichia coli MS 196-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli MS 196-1
taxon:1444108 [Escherichia coli 3-020-07_S1_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-020-07_S1_C3
taxon:1716462 [Escherichia sp. XT-5]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. XT-5
taxon:1182680 [Escherichia coli KTE73]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE73
taxon:1281216 [Escherichia coli UMEA 3206-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3206-1
taxon:1444196 [Escherichia coli 4-203-08_S3_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 4-203-08_S3_C3
taxon:1280975 [Escherichia coli HVH 24 (4-5985145)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 24 (4-5985145)
taxon:1982118 [Escherichia sp. DE-COMM-5028]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. DE-COMM-5028
taxon:1450427 [Escherichia coli 100329]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 100329
taxon:1450437 [Escherichia coli ACE527]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ACE527
taxon:416238 [Escherichia sp. MSCB-10]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. MSCB-10
taxon:1005563 [Escherichia coli ARS4.2123]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ARS4.2123
taxon:2939916 [Escherichia sp. WB2844]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. WB2844
taxon:868167 [Escherichia coli DEC7C]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC7C
taxon:1116070 [Escherichia coli P0301867.7]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0301867.7
taxon:1116006 [Escherichia coli 2730450]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2730450
taxon:1446758 [Escherichia coli O81:NM]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O81:NM
taxon:1286333 [Escherichia coli TOP291]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TOP291
taxon:1392871 [Escherichia coli WC1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli WC1
taxon:1281089 [Escherichia coli HVH 156 (4-3206505)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 156 (4-3206505)
taxon:404399 [Escherichia coli O26]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O26
taxon:2027294 [Escherichia coli O8:H19]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O8:H19
taxon:1116133 [Escherichia coli MP021552.8]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli MP021552.8
taxon:2162915 [Escherichia coli O107]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O107
taxon:1444277 [Escherichia coli 3-073-06_S4_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-073-06_S4_C3
taxon:1355027 [Escherichia coli JJ2055]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli JJ2055
taxon:1644930 [Escherichia sp. UIWRF0464]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0464
taxon:1147227 [Escherichia coli TW14380]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW14380
taxon:1280958 [Escherichia coli HVH 3 (4-7276001)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 3 (4-7276001)
taxon:1645010 [Escherichia sp. UIWRF0830]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0830
taxon:2545466 [Escherichia sp. KCJ4943]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. KCJ4943
taxon:1280995 [Escherichia coli HVH 45 (4-3129918)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 45 (4-3129918)
taxon:1147208 [Escherichia coli TW11833]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW11833
taxon:2027297 [Escherichia coli O113:H36]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O113:H36
taxon:2809254 [Escherichia coli O167]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O167
taxon:2939859 [Escherichia sp. WB1755]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. WB1755
taxon:1078021 [Escherichia coli O113:H21]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O113:H21
taxon:1535082 [Escherichia sp. 903B6_12EESBL]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. 903B6_12EESBL
taxon:1355104 [Escherichia coli JJ1996]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli JJ1996
taxon:1444150 [Escherichia coli 2-156-04_S3_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-156-04_S3_C2
taxon:577669 [Escherichia coli O145:H-]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O145:H-
taxon:1125651 [Escherichia coli P0304799.3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0304799.3
taxon:573921 [Escherichia sp. Sam130-6A]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. Sam130-6A
taxon:2491692 [Escherichia coli O39:H21]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O39:H21
taxon:1269003 [Escherichia coli 908658]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 908658
taxon:754085 [Escherichia coli STEC_C165-02]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli STEC_C165-02
taxon:1281229 [Escherichia coli UMEA 3252-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3252-1
taxon:2093868 [Escherichia sp. MOD1-EC5427]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. MOD1-EC5427
taxon:1444070 [Escherichia coli 2-222-05_S1_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-222-05_S1_C2
taxon:2848144 [Escherichia coli O158:H23]@no rank,taxon:562 [Escherichia coli]@species,no rank,Escherichia coli O158:H23
taxon:1404262 [Escherichia coli ATCC BAA-2193]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ATCC BAA-2193
taxon:913091 [Escherichia coli TW10598]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW10598
taxon:1125643 [Escherichia coli P0302293.7]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0302293.7
taxon:1116021 [Escherichia coli 2860050]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2860050
taxon:1126905 [Escherichia coli C497_10]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli C497_10
taxon:361701 [Escherichia sp. ZHS050714]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. ZHS050714
taxon:1181758 [Escherichia coli KTE212]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE212
taxon:1848669 [Escherichia sp. MYb101]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. MYb101
taxon:1444249 [Escherichia coli 3-073-06_S4_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-073-06_S4_C2
taxon:1280990 [Escherichia coli HVH 40 (4-1219782)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 40 (4-1219782)
